Label,Rating ,Review
0,5,gary gippsland great app  used track daily walking work fine  love show elevation route walked  keep good work 
1,1,657 kmh  scooter  travelled 1400 km 15 minute average speed 657 kmh  nice  thanks bunch  
0,5,useful app pleasantly fullfeatured app track various activity  report distance split give speed back data google drive later viewing persists across device  pretty great 
0,5,mow yard really glad able find app believe able use map exact area yard certain property 
0,5,good like best app ever used 
0,5,18 jun 21june 
1,1,gps find gps signal ever gone entire run think record discover never found gps  used work great used every workout good time run 
1,3,battery hog like app use battery drain quickly 
0,5,nice app really good line work agriculture 
1,4,recent update caused track route since one recent update app stopped update location trouble regain location  big gap route sometimes take un accurate reading put point around route annoying  think app loses focus happens 
0,4,nice app 
1,1,horrible one m8 stop track often  run track course big distance 
1,1,ca nt share track worked great view ride online share anyone  link share give error message 
1,4,good app get better  tried app time past pretty good  took latest hike nt sure work stopped recording data review look  showed friend data hike unanimous agreement fairly accurate  share data social medium google easier still presentable probably call five star app 
1,3,location inaccuracy speed altitude work accuracy maintain impressive low battery consumption  recognize clad activity changed allow remain eg  nt record drive home bike ride 
1,2,app ok little annoying soon phone ring get text shuts nt save info render app worthless  would help ap ran background uae phone 
1,4,need one thing  need ability separate aggregate stats activity type  see far run biked walked instead able see sum total activity  otherwise work well 
0,5,best apps map 
0,5,giga cool 
0,5,great app 
0,4,molly track walkies work great keep improve google 
1,4,sharing nt work  give link dropbox open google earth route miss 
1,5,love awesome application sometimes get frozen htc one v happens almost application  ok 
1,4,say nt always need lug full gps 
1,1,recent update useless mapmaker recent update upload track map kml format  uploads track mapsengine kmz format  later complicated process required use gps overlay mapmaker make exact gps track map  either include menu mapmaker kmz file google drive shared link way host facility track file kml format later used direct weblink gps overlay  also please reinstate facility upload google map google mapmaker 
1,5,like walk city enjoy use app keep track trip 
0,5,map great app 
0,5,love galaxy note 3 never get lost track  
0,5,bugman great application 
1,4,great update gps record speed zero intermittently  still great ca nt record speed accurately anymore 
1,3,new  export gmap engine  function lose statistic track title upload new track went google map see track statistic track title lost  download kml open google earth information miss  please add 
0,5,excellent view 
1,2,good enough compared app choice endomondo track accurate enough  show wander place even public road show walk front garden need better go use 
1,2,accuracy problem 
0,5,track work pretty well flawlessly 
0,5,really help u know accurate root place need rich unknown place 
0,5,good tracking app 
1,4,liked useful sometimes long wait gps  
1,1,miss crucial feature great app miss append feature  like pause recording pick later  55 happens  use trip track instead 
0,5,jhakas 
0,5,awesome impressive feature free app 
0,4,sexy 
1,4,solid run nice app run  control button clearly markedintuitively laid still app much better others  would like see integration google play music gps function built app  gps could faster order app five star app 
0,5,awesome app 
0,4,good app like see feature 
0,5,mytrack review 6182014 love app useful either jog biking hiking  even go boat tracked 
1,5,234 update nexus one gps make app unusable 
0,5,great app fun integration google map watch route brilliant app recommended 
0,5,wonderful app usefull tool 
1,2,bit pointless integrated google map 
0,5,  
1,3,exit  run time drain battery    
0,4,wish pedometer well great app  walk pedometer awesome 
1,3,button please update remove horrible start stop button map view way much space 
0,5,great simple app work well issue  simple use 
0,5,love app  probably donate testing 
0,5,get 5 star export google map engine baby 
0,5,track horse ride app  work well 
0,5,outstanding app 
0,4,useful stable samsung galaxy note 101 
0,5,track rock use almost everything run map area 
0,5,great app great app fun play 
1,4,sometimes forgets stopped otherwise perfect  love google export especially spreadsheet 
1,3,aware stored map handle higher speed altitude  track held much promise really believed capability incorporated google map development essentially stopped  major complaint always inability take advantage locally stored google map map ok disconnected internet inability keep track higher speed altitude see happens takeoff even though gps status continues display variable include air pressure real time sit window seat  would also like see wider colorcoded speed scale track  three speed range  5  like know author future plan useful promising  underachieving app  barely maintain would true lost opportunity 
